S.no,Brands,Count,Percentage,Quarter,Year,State
5743,Samsung,52629,0.328493942,1,2021,sikkim
5744,Xiaomi,32524,0.20300475,1,2021,sikkim
5745,Vivo,26109,0.162964304,1,2021,sikkim
5746,Oppo,16921,0.105615649,1,2021,sikkim
5747,Realme,7053,0.044022645,1,2021,sikkim
5748,Apple,4803,0.029978841,1,2021,sikkim
5749,HMD Global,2163,0.013500777,1,2021,sikkim
5750,Motorola,2031,0.012676874,1,2021,sikkim
5751,OnePlus,1924,0.012009013,1,2021,sikkim
5752,Huawei,1738,0.010848059,1,2021,sikkim
5753,Others,12318,0.076885147,1,2021,sikkim
5754,Samsung,55452,0.322883428,2,2021,sikkim
5755,Xiaomi,34745,0.202311634,2,2021,sikkim
5756,Vivo,28736,0.167322697,2,2021,sikkim
5757,Oppo,18141,0.105630604,2,2021,sikkim
5758,Realme,8547,0.04976709,2,2021,sikkim
5759,Apple,5244,0.030534529,2,2021,sikkim
5760,HMD Global,2238,0.013031326,2,2021,sikkim
5761,OnePlus,2072,0.012064749,2,2021,sikkim
5762,Motorola,2043,0.011895889,2,2021,sikkim
5763,Tecno,1729,0.010067544,2,2021,sikkim
5764,Others,12793,0.074490509,2,2021,sikkim
5765,Samsung,57652,0.312150433,3,2021,sikkim
5766,Xiaomi,37473,0.20289345,3,2021,sikkim
5767,Vivo,32054,0.173552869,3,2021,sikkim
5768,Oppo,19674,0.106522716,3,2021,sikkim
5769,Realme,10359,0.05608767,3,2021,sikkim
5770,Apple,5768,0.031230204,3,2021,sikkim
5771,OnePlus,2450,0.013265256,3,2021,sikkim
5772,HMD Global,2212,0.011976631,3,2021,sikkim
5773,Tecno,2190,0.011857515,3,2021,sikkim
5774,Motorola,2041,0.011050771,3,2021,sikkim
5775,Others,12820,0.069412485,3,2021,sikkim
5776,Samsung,59868,0.30327192,4,2021,sikkim
5777,Xiaomi,39826,0.201745632,4,2021,sikkim
5778,Vivo,34807,0.176321002,4,2021,sikkim
5779,Oppo,20992,0.106338681,4,2021,sikkim
5780,Realme,12763,0.064653229,4,2021,sikkim
5781,Apple,6458,0.032714139,4,2021,sikkim
5782,OnePlus,2920,0.014791775,4,2021,sikkim
5783,Tecno,2588,0.013109971,4,2021,sikkim
5784,HMD Global,2358,0.011944865,4,2021,sikkim
5785,Motorola,2089,0.010582198,4,2021,sikkim
5786,Others,12738,0.064526587,4,2021,sikkim
5787,Samsung,61996,0.295759866,1,2022,sikkim
5788,Xiaomi,41866,0.19972712,1,2022,sikkim
5789,Vivo,37402,0.178431036,1,2022,sikkim
5790,Oppo,22501,0.107343905,1,2022,sikkim
5791,Realme,14771,0.070466949,1,2022,sikkim
5792,Apple,7058,0.033671094,1,2022,sikkim
5793,OnePlus,3294,0.015714449,1,2022,sikkim
5794,Tecno,3147,0.015013167,1,2022,sikkim
5795,HMD Global,2316,0.011048775,1,2022,sikkim
5796,Motorola,2125,0.010137585,1,2022,sikkim
5797,Others,13140,0.062686054,1,2022,sikkim
5798,Xiaomi,503469,0.239205627,1,2018,tamil-nadu
5799,Samsung,408997,0.194320571,1,2018,tamil-nadu
5800,Vivo,256682,0.121953444,1,2018,tamil-nadu
5801,Oppo,160460,0.076236938,1,2018,tamil-nadu
5802,Motorola,100336,0.047671129,1,2018,tamil-nadu
5803,OnePlus,93643,0.044491185,1,2018,tamil-nadu
5804,Apple,93282,0.044319669,1,2018,tamil-nadu
5805,Lenovo,92559,0.043976161,1,2018,tamil-nadu
5806,Realme,82612,0.039250193,1,2018,tamil-nadu
5807,Huawei,59799,0.028411396,1,2018,tamil-nadu
5808,Others,252915,0.120163687,1,2018,tamil-nadu
5809,Xiaomi,723469,0.241475403,2,2018,tamil-nadu
5810,Samsung,574902,0.191887547,2,2018,tamil-nadu
5811,Vivo,390299,0.130271799,2,2018,tamil-nadu
5812,Oppo,240094,0.080137221,2,2018,tamil-nadu
5813,Motorola,139685,0.046623272,2,2018,tamil-nadu
5814,Lenovo,127831,0.04266671,2,2018,tamil-nadu
5815,Apple,123693,0.041285552,2,2018,tamil-nadu
5816,OnePlus,119948,0.040035567,2,2018,tamil-nadu
5817,Realme,116217,0.038790255,2,2018,tamil-nadu
5818,Huawei,86507,0.028873819,2,2018,tamil-nadu
5819,Others,353391,0.117952855,2,2018,tamil-nadu
5820,Xiaomi,948490,0.243191527,3,2018,tamil-nadu
5821,Samsung,739663,0.189648572,3,2018,tamil-nadu
5822,Vivo,545491,0.13986314,3,2018,tamil-nadu
5823,Oppo,327387,0.083941575,3,2018,tamil-nadu
5824,Motorola,177191,0.045431528,3,2018,tamil-nadu
5825,Lenovo,153372,0.039324369,3,2018,tamil-nadu
5826,Apple,150205,0.038512355,3,2018,tamil-nadu
5827,Realme,149904,0.038435179,3,2018,tamil-nadu
5828,OnePlus,145542,0.037316768,3,2018,tamil-nadu
5829,Huawei,118152,0.03029401,3,2018,tamil-nadu
5830,Others,444780,0.114040978,3,2018,tamil-nadu
5831,Xiaomi,1270630,0.244357656,4,2018,tamil-nadu
5832,Samsung,978019,0.18808499,4,2018,tamil-nadu
5833,Vivo,776632,0.149355812,4,2018,tamil-nadu
5834,Oppo,457237,0.087932255,4,2018,tamil-nadu
5835,Motorola,228639,0.04397007,4,2018,tamil-nadu
5836,Realme,198871,0.03824532,4,2018,tamil-nadu
5837,Lenovo,194451,0.0373953,4,2018,tamil-nadu
5838,Apple,191032,0.036737785,4,2018,tamil-nadu
5839,OnePlus,180637,0.0347387,4,2018,tamil-nadu
5840,Huawei,164880,0.031708436,4,2018,tamil-nadu
5841,Others,558850,0.107473675,4,2018,tamil-nadu
5842,Xiaomi,1539941,0.244578604,1,2019,tamil-nadu
5843,Samsung,1181910,0.187714918,1,2019,tamil-nadu
5844,Vivo,982792,0.156090328,1,2019,tamil-nadu
5845,Oppo,574119,0.091183509,1,2019,tamil-nadu
5846,Motorola,263727,0.041886008,1,2019,tamil-nadu
5847,Realme,239102,0.037974983,1,2019,tamil-nadu
5848,Apple,223033,0.035422851,1,2019,tamil-nadu
5849,Lenovo,220455,0.035013404,1,2019,tamil-nadu
5850,OnePlus,209025,0.033198053,1,2019,tamil-nadu
5851,Huawei,206764,0.032838953,1,2019,tamil-nadu
5852,Others,655435,0.104098389,1,2019,tamil-nadu
5853,Xiaomi,1811254,0.243788603,2,2019,tamil-nadu
5854,Samsung,1396893,0.188017028,2,2019,tamil-nadu
5855,Vivo,1196063,0.160985995,2,2019,tamil-nadu
5856,Oppo,697196,0.093840201,2,2019,tamil-nadu
5857,Motorola,303963,0.040912382,2,2019,tamil-nadu
5858,Realme,281300,0.037862019,2,2019,tamil-nadu
5859,Apple,254300,0.034227912,2,2019,tamil-nadu
5860,Lenovo,251562,0.033859386,2,2019,tamil-nadu
5861,Huawei,248271,0.033416429,2,2019,tamil-nadu
5862,OnePlus,232848,0.031340546,2,2019,tamil-nadu
5863,Others,755959,0.1017495,2,2019,tamil-nadu
5864,Xiaomi,2046907,0.242845779,3,2019,tamil-nadu
5865,Samsung,1578951,0.187327312,3,2019,tamil-nadu
5866,Vivo,1404873,0.166674635,3,2019,tamil-nadu
5867,Oppo,809503,0.096039726,3,2019,tamil-nadu
5868,Motorola,331659,0.039348142,3,2019,tamil-nadu
5869,Realme,325676,0.038638317,3,2019,tamil-nadu
5870,Huawei,287625,0.034123933,3,2019,tamil-nadu
5871,Apple,280108,0.033232113,3,2019,tamil-nadu
5872,Lenovo,263109,0.031215346,3,2019,tamil-nadu
5873,OnePlus,253980,0.030132278,3,2019,tamil-nadu
5874,Others,846444,0.100422419,3,2019,tamil-nadu
5875,Xiaomi,2321854,0.241344596,4,2019,tamil-nadu
5876,Samsung,1803401,0.187454115,4,2019,tamil-nadu
5877,Vivo,1661144,0.172667243,4,2019,tamil-nadu
5878,Oppo,954430,0.099208014,4,2019,tamil-nadu
5879,Realme,385827,0.040104701,4,2019,tamil-nadu
5880,Motorola,364512,0.037889119,4,2019,tamil-nadu
5881,Huawei,329271,0.034226001,4,2019,tamil-nadu
5882,Apple,306135,0.031821134,4,2019,tamil-nadu
5883,Lenovo,283182,0.02943529,4,2019,tamil-nadu
5884,OnePlus,275013,0.028586165,4,2019,tamil-nadu
5885,Others,935724,0.097263623,4,2019,tamil-nadu
5886,Xiaomi,2602334,0.239353009,1,2020,tamil-nadu
5887,Samsung,2037120,0.187366726,1,2020,tamil-nadu
5888,Vivo,1937792,0.178230906,1,2020,tamil-nadu
5889,Oppo,1109430,0.102041248,1,2020,tamil-nadu
5890,Realme,450799,0.041462817,1,2020,tamil-nadu
5891,Motorola,395956,0.036418561,1,2020,tamil-nadu
5892,Huawei,370773,0.034102323,1,2020,tamil-nadu
5893,Apple,333073,0.030634817,1,2020,tamil-nadu
5894,Lenovo,308388,0.028364382,1,2020,tamil-nadu
5895,OnePlus,293970,0.027038268,1,2020,tamil-nadu
5896,Others,1032733,0.094986943,1,2020,tamil-nadu
5897,Xiaomi,2891155,0.237939751,2,2020,tamil-nadu
5898,Samsung,2285005,0.18805409,2,2020,tamil-nadu
5899,Vivo,2216953,0.182453464,2,2020,tamil-nadu
5900,Oppo,1270624,0.104571342,2,2020,tamil-nadu
5901,Realme,512202,0.042153816,2,2020,tamil-nadu
5902,Motorola,430995,0.035470545,2,2020,tamil-nadu
5903,Huawei,410511,0.033784728,2,2020,tamil-nadu
5904,Apple,352063,0.028974504,2,2020,tamil-nadu
5905,Lenovo,331665,0.027295765,2,2020,tamil-nadu
5906,OnePlus,305910,0.025176149,2,2020,tamil-nadu
5907,Others,1143703,0.094125845,2,2020,tamil-nadu
5908,Xiaomi,3217633,0.235837179,3,2020,tamil-nadu
5909,Vivo,2577603,0.188926028,3,2020,tamil-nadu
5910,Samsung,2574986,0.188734214,3,2020,tamil-nadu
5911,Oppo,1456520,0.106755981,3,2020,tamil-nadu
5912,Realme,592254,0.043409398,3,2020,tamil-nadu
5913,Motorola,466225,0.034172073,3,2020,tamil-nadu
5914,Huawei,452345,0.033154735,3,2020,tamil-nadu
5915,Apple,378323,0.027729275,3,2020,tamil-nadu
5916,Lenovo,357461,0.026200189,3,2020,tamil-nadu
5917,OnePlus,324336,0.023772285,3,2020,tamil-nadu
5918,Others,1245765,0.091308643,3,2020,tamil-nadu
5919,Xiaomi,3595631,0.234127356,4,2020,tamil-nadu
5920,Vivo,2971084,0.193460352,4,2020,tamil-nadu
5921,Samsung,2918795,0.190055586,4,2020,tamil-nadu
5922,Oppo,1665487,0.108447187,4,2020,tamil-nadu
5923,Realme,690401,0.044955047,4,2020,tamil-nadu
5924,Motorola,503120,0.032760357,4,2020,tamil-nadu
5925,Huawei,497653,0.032404377,4,2020,tamil-nadu
5926,Apple,417632,0.027193857,4,2020,tamil-nadu
5927,Lenovo,385136,0.0250779,4,2020,tamil-nadu
5928,OnePlus,347722,0.022641709,4,2020,tamil-nadu
5929,Others,1364925,0.088876273,4,2020,tamil-nadu
5930,Xiaomi,3887022,0.233698888,1,2021,tamil-nadu
5931,Vivo,3309321,0.198965851,1,2021,tamil-nadu
5932,Samsung,3143951,0.189023333,1,2021,tamil-nadu
5933,Oppo,1825392,0.109747792,1,2021,tamil-nadu
5934,Realme,782154,0.047025337,1,2021,tamil-nadu
5935,Huawei,522223,0.031397542,1,2021,tamil-nadu
5936,Motorola,518191,0.031155126,1,2021,tamil-nadu
5937,Apple,449432,0.027021138,1,2021,tamil-nadu
5938,Lenovo,389630,0.023425671,1,2021,tamil-nadu
5939,OnePlus,369966,0.022243415,1,2021,tamil-nadu
5940,Others,1435326,0.086295907,1,2021,tamil-nadu
5941,Xiaomi,4159447,0.233617186,2,2021,tamil-nadu
5942,Vivo,3648711,0.204931472,2,2021,tamil-nadu
5943,Samsung,3335419,0.187335288,2,2021,tamil-nadu
5944,Oppo,1982731,0.111360966,2,2021,tamil-nadu
5945,Realme,924040,0.051899117,2,2021,tamil-nadu
5946,Huawei,515007,0.028925597,2,2021,tamil-nadu
5947,Motorola,513680,0.028851065,2,2021,tamil-nadu
5948,Apple,481336,0.02703445,2,2021,tamil-nadu
5949,OnePlus,400480,0.022493137,2,2021,tamil-nadu
5950,Lenovo,375748,0.021104053,2,2021,tamil-nadu
5951,Others,1467943,0.08244767,2,2021,tamil-nadu
5952,Xiaomi,4464525,0.233409437,3,2021,tamil-nadu
5953,Vivo,4059800,0.212250045,3,2021,tamil-nadu
5954,Samsung,3487967,0.182354094,3,2021,tamil-nadu
5955,Oppo,2182951,0.114126668,3,2021,tamil-nadu
5956,Realme,1086229,0.056789042,3,2021,tamil-nadu
5957,Apple,516731,0.027015168,3,2021,tamil-nadu
5958,Huawei,514394,0.026892987,3,2021,tamil-nadu
5959,Motorola,504404,0.026370701,3,2021,tamil-nadu
5960,OnePlus,454175,0.023744683,3,2021,tamil-nadu
5961,Lenovo,358008,0.018716985,3,2021,tamil-nadu
5962,Others,1498256,0.07833019,3,2021,tamil-nadu
5963,Xiaomi,4737458,0.231851665,4,2021,tamil-nadu
5964,Vivo,4457962,0.218173103,4,2021,tamil-nadu
5965,Samsung,3636646,0.177977817,4,2021,tamil-nadu
5966,Oppo,2390692,0.117000704,4,2021,tamil-nadu
5967,Realme,1288203,0.063044783,4,2021,tamil-nadu
5968,Apple,575168,0.028148779,4,2021,tamil-nadu
5969,OnePlus,507178,0.024821342,4,2021,tamil-nadu
5970,Motorola,501002,0.024519088,4,2021,tamil-nadu
5971,Huawei,493892,0.024171124,4,2021,tamil-nadu
5972,Lenovo,336045,0.016446076,4,2021,tamil-nadu
5973,Others,1508896,0.07384552,4,2021,tamil-nadu
5974,Xiaomi,4978558,0.229775853,1,2022,tamil-nadu
5975,Vivo,4823657,0.222626693,1,2022,tamil-nadu
5976,Samsung,3775700,0.174260235,1,2022,tamil-nadu
5977,Oppo,2599406,0.119970628,1,2022,tamil-nadu
5978,Realme,1468106,0.067757633,1,2022,tamil-nadu
5979,Apple,624113,0.028804746,1,2022,tamil-nadu
5980,OnePlus,549762,0.025373217,1,2022,tamil-nadu
5981,Motorola,495397,0.022864104,1,2022,tamil-nadu
5982,Huawei,485896,0.022425604,1,2022,tamil-nadu
5983,Lenovo,331152,0.015283689,1,2022,tamil-nadu
5984,Others,1535273,0.070857598,1,2022,tamil-nadu
5985,Xiaomi,853570,0.25744369,1,2018,telangana
5986,Samsung,678688,0.204697849,1,2018,telangana
5987,Vivo,417290,0.125858075,1,2018,telangana
5988,Oppo,277450,0.083681188,1,2018,telangana
5989,Apple,182270,0.054974122,1,2018,telangana
5990,Realme,177539,0.053547214,1,2018,telangana
5991,OnePlus,158075,0.047676712,1,2018,telangana
5992,Motorola,139364,0.042033322,1,2018,telangana
5993,Lenovo,82558,0.024900168,1,2018,telangana
5994,Huawei,73584,0.022193536,1,2018,telangana
5995,Others,275172,0.082994125,1,2018,telangana
5996,Xiaomi,1108404,0.260181709,2,2018,telangana
5997,Samsung,871232,0.204509033,2,2018,telangana
5998,Vivo,561687,0.131847849,2,2018,telangana
5999,Oppo,365785,0.085862706,2,2018,telangana
6000,Apple,224531,0.052705385,2,2018,telangana
6001,Realme,222301,0.052181925,2,2018,telangana
6002,OnePlus,189797,0.044552084,2,2018,telangana
6003,Motorola,175188,0.041122834,2,2018,telangana
6004,Lenovo,101575,0.023843253,2,2018,telangana
6005,Huawei,95658,0.022454323,2,2018,telangana
6006,Others,343957,0.0807389,2,2018,telangana
6007,Xiaomi,1348603,0.262450664,3,2018,telangana
6008,Samsung,1041937,0.202770613,3,2018,telangana
6009,Vivo,716573,0.139451758,3,2018,telangana
6010,Oppo,453686,0.088291508,3,2018,telangana
6011,Realme,269111,0.052371499,3,2018,telangana
6012,Apple,260670,0.050728802,3,2018,telangana
6013,OnePlus,219364,0.042690271,3,2018,telangana
6014,Motorola,202270,0.03936362,3,2018,telangana
6015,Huawei,119275,0.023212022,3,2018,telangana
6016,Lenovo,111557,0.021710028,3,2018,telangana
6017,Others,395455,0.076959214,3,2018,telangana
6018,Xiaomi,1714433,0.262560074,4,2018,telangana
6019,Samsung,1327932,0.20336865,4,2018,telangana
6020,Vivo,960056,0.147029586,4,2018,telangana
6021,Oppo,598550,0.091666068,4,2018,telangana
6022,Realme,334552,0.051235597,4,2018,telangana
6023,Apple,322702,0.049420806,4,2018,telangana
6024,OnePlus,263159,0.040301981,4,2018,telangana
6025,Motorola,244632,0.037464629,4,2018,telangana
6026,Huawei,155797,0.023859825,4,2018,telangana
6027,Lenovo,133090,0.020382319,4,2018,telangana
6028,Others,474776,0.072710466,4,2018,telangana
6029,Xiaomi,2087604,0.262149013,1,2019,telangana
6030,Samsung,1634479,0.205248244,1,2019,telangana
6031,Vivo,1219194,0.1530992,1,2019,telangana
6032,Oppo,755440,0.094863705,1,2019,telangana
6033,Realme,397059,0.04986033,1,2019,telangana
6034,Apple,378217,0.047494263,1,2019,telangana
6035,OnePlus,299912,0.037661182,1,2019,telangana
6036,Motorola,283123,0.035552918,1,2019,telangana
6037,Huawei,194436,0.024416127,1,2019,telangana
6038,Lenovo,152688,0.01917366,1,2019,telangana
6039,Others,561273,0.070481357,1,2019,telangana
6040,Xiaomi,2369395,0.261927169,2,2019,telangana
6041,Samsung,1863266,0.205976626,2,2019,telangana
6042,Vivo,1423728,0.157387453,2,2019,telangana
6043,Oppo,875408,0.096772863,2,2019,telangana
6044,Realme,450187,0.049766378,2,2019,telangana
6045,Apple,419514,0.0463756,2,2019,telangana
6046,OnePlus,325344,0.035965482,2,2019,telangana
6047,Motorola,310478,0.034322105,2,2019,telangana
6048,Huawei,221025,0.024433432,2,2019,telangana
6049,Lenovo,167039,0.018465495,2,2019,telangana
6050,Others,620623,0.068607398,2,2019,telangana
6051,Xiaomi,2642719,0.26190021,3,2019,telangana
6052,Samsung,2076152,0.205751972,3,2019,telangana
6053,Vivo,1629927,0.161529933,3,2019,telangana
6054,Oppo,994066,0.098514482,3,2019,telangana
6055,Realme,510585,0.050600279,3,2019,telangana
6056,Apple,455573,0.045148449,3,2019,telangana
6057,OnePlus,348387,0.034526043,3,2019,telangana
6058,Motorola,331741,0.032876381,3,2019,telangana
6059,Huawei,248083,0.02458566,3,2019,telangana
6060,Lenovo,173098,0.017154454,3,2019,telangana
6061,Others,680226,0.067412136,3,2019,telangana
6062,Xiaomi,2941413,0.262141877,4,2019,telangana
6063,Samsung,2304661,0.205393857,4,2019,telangana
6064,Vivo,1854821,0.165303634,4,2019,telangana
6065,Oppo,1125257,0.100284109,4,2019,telangana
6066,Realme,586629,0.052281005,4,2019,telangana
6067,Apple,489029,0.043582788,4,2019,telangana
6068,OnePlus,368665,0.03285582,4,2019,telangana
6069,Motorola,355073,0.031644486,4,2019,telangana
6070,Huawei,275415,0.02454528,4,2019,telangana
6071,Lenovo,184229,0.016418686,4,2019,telangana
6072,Others,735499,0.065548459,4,2019,telangana
6073,Xiaomi,3226261,0.262151434,1,2020,telangana
6074,Samsung,2521157,0.20485786,1,2020,telangana
6075,Vivo,2072065,0.168366667,1,2020,telangana
6076,Oppo,1250747,0.101630066,1,2020,telangana
6077,Realme,664650,0.054006465,1,2020,telangana
6078,Apple,522627,0.042466316,1,2020,telangana
6079,OnePlus,385976,0.031362671,1,2020,telangana
6080,Motorola,375706,0.030528177,1,2020,telangana
6081,Huawei,300609,0.024426133,1,2020,telangana
6082,Lenovo,196655,0.015979299,1,2020,telangana
6083,Others,790407,0.064224912,1,2020,telangana
6084,Xiaomi,3507179,0.262156446,2,2020,telangana
6085,Samsung,2745328,0.20520921,2,2020,telangana
6086,Vivo,2282799,0.170635851,2,2020,telangana
6087,Oppo,1377106,0.102936638,2,2020,telangana
6088,Realme,738264,0.055184143,2,2020,telangana
6089,Apple,550940,0.041181951,2,2020,telangana
6090,Motorola,398637,0.029797526,2,2020,telangana
6091,OnePlus,397829,0.02973713,2,2020,telangana
6092,Huawei,325187,0.024307248,2,2020,telangana
6093,Lenovo,207266,0.015492827,2,2020,telangana
6094,Others,847656,0.063361033,2,2020,telangana
6095,Xiaomi,3810161,0.261133014,3,2020,telangana
6096,Samsung,2992702,0.205107683,3,2020,telangana
6097,Vivo,2542381,0.174244504,3,2020,telangana
6098,Oppo,1520230,0.104190412,3,2020,telangana
6099,Realme,832814,0.057077701,3,2020,telangana
6100,Apple,585533,0.040130062,3,2020,telangana
6101,Motorola,420978,0.028852128,3,2020,telangana
6102,OnePlus,415641,0.028486352,3,2020,telangana
6103,Huawei,349866,0.0239784,3,2020,telangana
6104,Lenovo,219113,0.015017118,3,2020,telangana
6105,Others,901463,0.061782626,3,2020,telangana
6106,Xiaomi,4150153,0.26056039,4,2020,telangana
6107,Samsung,3270596,0.20533888,4,2020,telangana
6108,Vivo,2805410,0.176132958,4,2020,telangana
6109,Oppo,1673541,0.105070463,4,2020,telangana
6110,Realme,943307,0.059223947,4,2020,telangana
6111,Apple,628903,0.039484619,4,2020,telangana
6112,Motorola,444416,0.027901913,4,2020,telangana
6113,OnePlus,436917,0.0274311,4,2020,telangana
6114,Huawei,376296,0.023625113,4,2020,telangana
6115,Lenovo,231688,0.014546142,4,2020,telangana
6116,Others,966570,0.060684475,4,2020,telangana
6117,Xiaomi,4458631,0.259992598,1,2021,telangana
6118,Samsung,3491284,0.203584463,1,2021,telangana
6119,Vivo,3089209,0.180138584,1,2021,telangana
6120,Oppo,1818686,0.106051588,1,2021,telangana
6121,Realme,1065087,0.06210757,1,2021,telangana
6122,Apple,674068,0.03930639,1,2021,telangana
6123,OnePlus,461518,0.026912131,1,2021,telangana
6124,Motorola,454264,0.026489135,1,2021,telangana
6125,Huawei,393000,0.022916696,1,2021,telangana
6126,Lenovo,233554,0.013619048,1,2021,telangana
6127,Others,1009768,0.058881797,1,2021,telangana
6128,Xiaomi,4736356,0.25872,2,2021,telangana
6129,Samsung,3662257,0.200048124,2,2021,telangana
6130,Vivo,3396906,0.185553519,2,2021,telangana
6131,Oppo,1971737,0.107704699,2,2021,telangana
6132,Realme,1259720,0.068811288,2,2021,telangana
6133,Apple,719281,0.039290201,2,2021,telangana
6134,OnePlus,508619,0.027782943,2,2021,telangana
6135,Motorola,442262,0.02415824,2,2021,telangana
6136,Huawei,380961,0.020809717,2,2021,telangana
6137,Lenovo,219429,0.011986149,2,2021,telangana
6138,Others,1009352,0.055135119,2,2021,telangana
6139,Xiaomi,5040723,0.256979432,3,2021,telangana
6140,Vivo,3776315,0.192519066,3,2021,telangana
6141,Samsung,3769093,0.192150884,3,2021,telangana
6142,Oppo,2168812,0.110567487,3,2021,telangana
6143,Realme,1483670,0.07563849,3,2021,telangana
6144,Apple,767224,0.039113593,3,2021,telangana
6145,OnePlus,590963,0.030127689,3,2021,telangana
6146,Motorola,426789,0.021757989,3,2021,telangana
6147,Huawei,374748,0.019104904,3,2021,telangana
6148,Lenovo,204439,0.010422437,3,2021,telangana
6149,Others,1012502,0.05161803,3,2021,telangana
6150,Xiaomi,5285587,0.252685519,4,2021,telangana
6151,Vivo,4135644,0.197710747,4,2021,telangana
6152,Samsung,3885608,0.185757396,4,2021,telangana
6153,Oppo,2358132,0.112734084,4,2021,telangana
6154,Realme,1759654,0.084122934,4,2021,telangana
6155,Apple,856106,0.040927448,4,2021,telangana
6156,OnePlus,676556,0.032343788,4,2021,telangana
6157,Motorola,415921,0.019883736,4,2021,telangana
6158,Huawei,353829,0.016915333,4,2021,telangana
6159,Lenovo,187416,0.008959707,4,2021,telangana
6160,Others,1003196,0.047959309,4,2021,telangana
6161,Xiaomi,5509008,0.248706808,1,2022,telangana
6162,Vivo,4471684,0.201876318,1,2022,telangana
6163,Samsung,4003841,0.180755322,1,2022,telangana
6164,Oppo,2540306,0.114683332,1,2022,telangana
6165,Realme,1999746,0.090279492,1,2022,telangana
6166,Apple,930638,0.042014099,1,2022,telangana
6167,OnePlus,746766,0.033713109,1,2022,telangana
6168,Motorola,406265,0.018341028,1,2022,telangana
6169,Huawei,344744,0.015563633,1,2022,telangana
6170,Lenovo,183434,0.008281216,1,2022,telangana
6171,Others,1014180,0.045785642,1,2022,telangana
6172,Xiaomi,14040,0.254546114,1,2018,tripura
6173,Samsung,11668,0.211541599,1,2018,tripura
